id,output,gt,text
2073,null,null,"""Sample 51800 training sample - Adidas shoes and shoes"""
2074,null,null,"""Sample 51800 training sample - Puma sweaters and socks"""
2075,null,null,"""Sample 51800 training sample - Bata jeans and hoodies"""
2076,null,null,"""Sample 51900 training sample - Nike hoodies and pants"""
2077,null,null,"""Sample 51900 training sample - Adidas tshirts and pants"""
2078,null,null,"""Sample 51900 training sample - Puma sweaters and pants"""
2079,null,null,"""Sample 51900 training sample - Bata football and hoodies"""
2080,null,null,"""Sample 52000 training sample - Nike hoodies and tshirts"""
2081,null,null,"""Sample 52000 training sample - Adidas football and socks"""
2082,null,null,"""Sample 52000 training sample - Puma sweaters and socks"""
2083,null,null,"""Sample 52000 training sample - Bata hoodies and hoodies"""
2084,null,null,"""Sample 52100 training sample - Nike socks and pants"""
2085,null,null,"""Sample 52100 training sample - Adidas football and tshirts"""
2086,null,null,"""Sample 52100 training sample - Puma tshirts and sweaters"""
2087,null,null,"""Sample 52100 training sample - Bata jeans and pants"""
2088,null,null,"""Sample 52200 training sample - Nike sweaters and socks"""
2089,null,null,"""Sample 52200 training sample - Adidas socks and sweaters"""
2090,null,null,"""Sample 52200 training sample - Puma tshirts and tshirts"""
2091,null,null,"""Sample 52200 training sample - Bata football and shoes"""
2092,null,null,"""Sample 52300 training sample - Nike tshirts and socks"""
2093,null,null,"""Sample 52300 training sample - Adidas football and tshirts"""
2094,null,null,"""Sample 52300 training sample - Puma hoodies and football"""
2095,null,null,"""Sample 52300 training sample - Bata pants and pants"""
2096,null,null,"""Sample 52400 training sample - Nike shoes and socks"""
2097,null,null,"""Sample 52400 training sample - Adidas jeans and tshirts"""
2098,null,null,"""Sample 52400 training sample - Puma shoes and sweaters"""
2099,null,null,"""Sample 52400 training sample - Bata pants and football"""
2100,null,null,"""Sample 52500 training sample - Nike jeans and football"""
2101,null,null,"""Sample 52500 training sample - Adidas hoodies and pants"""
2102,null,null,"""Sample 52500 training sample - Puma hoodies and hoodies"""
2103,null,null,"""Sample 52500 training sample - Bata pants and hoodies"""
2104,null,null,"""Sample 52600 training sample - Nike shoes and socks"""
2105,null,null,"""Sample 52600 training sample - Adidas jeans and hoodies"""
2106,null,null,"""Sample 52600 training sample - Puma sweaters and tshirts"""
2107,null,null,"""Sample 52600 training sample - Bata pants and hoodies"""
2108,null,null,"""Sample 52700 training sample - Nike hoodies and football"""
2109,null,null,"""Sample 52700 training sample - Adidas football and jeans"""
2110,null,null,"""Sample 52700 training sample - Puma socks and pants"""
2111,null,null,"""Sample 52700 training sample - Bata football and tshirts"""
2112,null,null,"""Sample 52800 training sample - Nike tshirts and hoodies"""
2113,null,null,"""Sample 52800 training sample - Adidas socks and socks"""
2114,null,null,"""Sample 52800 training sample - Puma jeans and jeans"""
2115,null,null,"""Sample 52800 training sample - Bata tshirts and hoodies"""
2116,null,null,"""Sample 52900 training sample - Nike sweaters and hoodies"""
2117,null,null,"""Sample 52900 training sample - Adidas hoodies and pants"""
2118,null,null,"""Sample 52900 training sample - Puma pants and socks"""
2119,null,null,"""Sample 52900 training sample - Bata pants and football"""
2120,null,null,"""Sample 53000 training sample - Nike hoodies and football"""
2121,null,null,"""Sample 53000 training sample - Adidas socks and tshirts"""
2122,null,null,"""Sample 53000 training sample - Puma tshirts and shoes"""
2123,null,null,"""Sample 53000 training sample - Bata tshirts and sweaters"""
2124,null,null,"""Sample 53100 training sample - Nike pants and jeans"""
2125,null,null,"""Sample 53100 training sample - Adidas sweaters and tshirts"""
2126,null,null,"""Sample 53100 training sample - Puma socks and jeans"""
2127,null,null,"""Sample 53100 training sample - Bata jeans and jeans"""
2128,null,null,"""Sample 53200 training sample - Nike football and shoes"""
2129,null,null,"""Sample 53200 training sample - Adidas shoes and socks"""
2130,null,null,"""Sample 53200 training sample - Puma jeans and jeans"""
2131,null,null,"""Sample 53200 training sample - Bata pants and tshirts"""
2132,null,null,"""Sample 53300 training sample - Nike jeans and socks"""
2133,null,null,"""Sample 53300 training sample - Adidas pants and sweaters"""
2134,null,null,"""Sample 53300 training sample - Puma sweaters and pants"""
2135,null,null,"""Sample 53300 training sample - Bata football and tshirts"""
2136,null,null,"""Sample 53400 training sample - Nike tshirts and tshirts"""
2137,null,null,"""Sample 53400 training sample - Adidas shoes and shoes"""
2138,null,null,"""Sample 53400 training sample - Puma hoodies and hoodies"""
2139,null,null,"""Sample 53400 training sample - Bata football and football"""
2140,null,null,"""Sample 53500 training sample - Nike pants and football"""
2141,null,null,"""Sample 53500 training sample - Adidas tshirts and tshirts"""
2142,null,null,"""Sample 53500 training sample - Puma football and socks"""
2143,null,null,"""Sample 53500 training sample - Bata pants and hoodies"""
2144,null,null,"""Sample 53600 training sample - Nike football and sweaters"""
2145,null,null,"""Sample 53600 training sample - Adidas jeans and football"""
2146,null,null,"""Sample 53600 training sample - Puma pants and hoodies"""
2147,null,null,"""Sample 53600 training sample - Bata socks and pants"""
2148,null,null,"""Sample 53700 training sample - Nike tshirts and pants"""
2149,null,null,"""Sample 53700 training sample - Adidas shoes and shoes"""
2150,null,null,"""Sample 53700 training sample - Puma tshirts and hoodies"""
2151,null,null,"""Sample 53700 training sample - Bata pants and football"""
2152,null,null,"""Sample 53800 training sample - Nike shoes and football"""
2153,null,null,"""Sample 53800 training sample - Adidas football and pants"""
2154,null,null,"""Sample 53800 training sample - Puma shoes and socks"""
2155,null,null,"""Sample 53800 training sample - Bata pants and sweaters"""
2156,null,null,"""Sample 53900 training sample - Nike shoes and hoodies"""
2157,null,null,"""Sample 53900 training sample - Adidas sweaters and socks"""
2158,null,null,"""Sample 53900 training sample - Puma socks and socks"""
2159,null,null,"""Sample 53900 training sample - Bata sweaters and tshirts"""
2160,null,null,"""Sample 54000 training sample - Nike socks and socks"""
2161,null,null,"""Sample 54000 training sample - Adidas sweaters and pants"""
2162,null,null,"""Sample 54000 training sample - Puma jeans and socks"""
2163,null,null,"""Sample 54000 training sample - Bata sweaters and pants"""
2164,null,null,"""Sample 54100 training sample - Nike pants and pants"""
2165,null,null,"""Sample 54100 training sample - Adidas socks and sweaters"""
2166,null,null,"""Sample 54100 training sample - Puma jeans and tshirts"""
2167,null,null,"""Sample 54100 training sample - Bata tshirts and pants"""
2168,null,null,"""Sample 54200 training sample - Nike jeans and football"""
2169,null,null,"""Sample 54200 training sample - Adidas football and pants"""
2170,null,null,"""Sample 54200 training sample - Puma football and sweaters"""
2171,null,null,"""Sample 54200 training sample - Bata hoodies and shoes"""
2172,null,null,"""Sample 54300 training sample - Nike tshirts and shoes"""
2173,null,null,"""Sample 54300 training sample - Adidas shoes and tshirts"""
2174,null,null,"""Sample 54300 training sample - Puma jeans and pants"""
2175,null,null,"""Sample 54300 training sample - Bata pants and tshirts"""
2176,null,null,"""Sample 54400 training sample - Nike football and shoes"""
2177,null,null,"""Sample 54400 training sample - Adidas sweaters and jeans"""
2178,null,null,"""Sample 54400 training sample - Puma tshirts and shoes"""
2179,null,null,"""Sample 54400 training sample - Bata football and sweaters"""
2180,null,null,"""Sample 54500 training sample - Nike hoodies and socks"""
2181,null,null,"""Sample 54500 training sample - Adidas pants and football"""
2182,null,null,"""Sample 54500 training sample - Puma hoodies and football"""
2183,null,null,"""Sample 54500 training sample - Bata shoes and hoodies"""
2184,null,null,"""Sample 54600 training sample - Nike jeans and tshirts"""
2185,null,null,"""Sample 54600 training sample - Adidas shoes and pants"""
2186,null,null,"""Sample 54600 training sample - Puma socks and jeans"""
2187,null,null,"""Sample 54600 training sample - Bata football and tshirts"""
2188,null,null,"""Sample 54700 training sample - Nike sweaters and pants"""
2189,null,null,"""Sample 54700 training sample - Adidas socks and shoes"""
2190,null,null,"""Sample 54700 training sample - Puma jeans and sweaters"""
2191,null,null,"""Sample 54700 training sample - Bata socks and football"""
2192,null,null,"""Sample 54800 training sample - Nike sweaters and shoes"""
2193,null,null,"""Sample 54800 training sample - Adidas sweaters and football"""
2194,null,null,"""Sample 54800 training sample - Puma jeans and sweaters"""
2195,null,null,"""Sample 54800 training sample - Bata football and socks"""
2196,null,null,"""Sample 54900 training sample - Nike pants and hoodies"""
2197,null,null,"""Sample 54900 training sample - Adidas tshirts and shoes"""
2198,null,null,"""Sample 54900 training sample - Puma jeans and pants"""
2199,null,null,"""Sample 54900 training sample - Bata football and pants"""
2200,null,null,"""Sample 55000 training sample - Nike sweaters and hoodies"""
2201,null,null,"""Sample 55000 training sample - Adidas shoes and sweaters"""
2202,null,null,"""Sample 55000 training sample - Puma jeans and sweaters"""
2203,null,null,"""Sample 55000 training sample - Bata socks and hoodies"""
2204,null,null,"""Sample 55100 training sample - Nike shoes and tshirts"""
2205,null,null,"""Sample 55100 training sample - Adidas pants and jeans"""
2206,null,null,"""Sample 55100 training sample - Puma socks and sweaters"""
2207,null,null,"""Sample 55100 training sample - Bata shoes and shoes"""
2208,null,null,"""Sample 55200 training sample - Nike football and tshirts"""
2209,null,null,"""Sample 55200 training sample - Adidas hoodies and jeans"""
2210,null,null,"""Sample 55200 training sample - Puma sweaters and tshirts"""
2211,null,null,"""Sample 55200 training sample - Bata football and jeans"""
2212,null,null,"""Sample 55300 training sample - Nike hoodies and shoes"""
2213,null,null,"""Sample 55300 training sample - Adidas shoes and hoodies"""
2214,null,null,"""Sample 55300 training sample - Puma tshirts and jeans"""
2215,null,null,"""Sample 55300 training sample - Bata tshirts and football"""
2216,null,null,"""Sample 55400 training sample - Nike sweaters and hoodies"""
2217,null,null,"""Sample 55400 training sample - Adidas hoodies and football"""
2218,null,null,"""Sample 55400 training sample - Puma sweaters and shoes"""
2219,null,null,"""Sample 55400 training sample - Bata socks and hoodies"""
2220,null,null,"""Sample 55500 training sample - Nike tshirts and pants"""
2221,null,null,"""Sample 55500 training sample - Adidas shoes and football"""
2222,null,null,"""Sample 55500 training sample - Puma football and pants"""
2223,null,null,"""Sample 55500 training sample - Bata football and sweaters"""
2224,null,null,"""Sample 55600 training sample - Nike tshirts and hoodies"""
2225,null,null,"""Sample 55600 training sample - Adidas hoodies and football"""
2226,null,null,"""Sample 55600 training sample - Puma pants and tshirts"""
2227,null,null,"""Sample 55600 training sample - Bata jeans and tshirts"""
2228,null,null,"""Sample 55700 training sample - Nike football and pants"""
2229,null,null,"""Sample 55700 training sample - Adidas pants and hoodies"""
2230,null,null,"""Sample 55700 training sample - Puma football and shoes"""
2231,null,null,"""Sample 55700 training sample - Bata socks and tshirts"""
2232,null,null,"""Sample 55800 training sample - Nike shoes and hoodies"""
2233,null,null,"""Sample 55800 training sample - Adidas sweaters and hoodies"""
2234,null,null,"""Sample 55800 training sample - Puma jeans and socks"""
2235,null,null,"""Sample 55800 training sample - Bata sweaters and football"""
2236,null,null,"""Sample 55900 training sample - Nike tshirts and pants"""
2237,null,null,"""Sample 55900 training sample - Adidas hoodies and socks"""
2238,null,null,"""Sample 55900 training sample - Puma hoodies and jeans"""
2239,null,null,"""Sample 55900 training sample - Bata jeans and jeans"""
2240,null,null,"""Sample 56000 training sample - Nike shoes and tshirts"""
2241,null,null,"""Sample 56000 training sample - Adidas tshirts and shoes"""
2242,null,null,"""Sample 56000 training sample - Puma sweaters and jeans"""
2243,null,null,"""Sample 56000 training sample - Bata football and sweaters"""
2244,null,null,"""Sample 56100 training sample - Nike jeans and shoes"""
2245,null,null,"""Sample 56100 training sample - Adidas socks and football"""
2246,null,null,"""Sample 56100 training sample - Puma pants and shoes"""
2247,null,null,"""Sample 56100 training sample - Bata hoodies and sweaters"""
2248,null,null,"""Sample 56200 training sample - Nike jeans and shoes"""
2249,null,null,"""Sample 56200 training sample - Adidas sweaters and football"""
2250,null,null,"""Sample 56200 training sample - Puma jeans and football"""
2251,null,null,"""Sample 56200 training sample - Bata shoes and hoodies"""
2252,null,null,"""Sample 56300 training sample - Nike socks and hoodies"""
2253,null,null,"""Sample 56300 training sample - Adidas shoes and pants"""
2254,null,null,"""Sample 56300 training sample - Puma shoes and jeans"""
2255,null,null,"""Sample 56300 training sample - Bata pants and jeans"""
2256,null,null,"""Sample 56400 training sample - Nike sweaters and jeans"""
2257,null,null,"""Sample 56400 training sample - Adidas jeans and sweaters"""
2258,null,null,"""Sample 56400 training sample - Puma socks and sweaters"""
2259,null,null,"""Sample 56400 training sample - Bata sweaters and sweaters"""
2260,null,null,"""Sample 56500 training sample - Nike tshirts and socks"""
2261,null,null,"""Sample 56500 training sample - Adidas jeans and hoodies"""
2262,null,null,"""Sample 56500 training sample - Puma football and socks"""
2263,null,null,"""Sample 56500 training sample - Bata jeans and tshirts"""
2264,null,null,"""Sample 56600 training sample - Nike tshirts and socks"""
2265,null,null,"""Sample 56600 training sample - Adidas hoodies and tshirts"""
2266,null,null,"""Sample 56600 training sample - Puma football and hoodies"""
2267,null,null,"""Sample 56600 training sample - Bata hoodies and hoodies"""
2268,null,null,"""Sample 56700 training sample - Nike hoodies and socks"""
2269,null,null,"""Sample 56700 training sample - Adidas socks and hoodies"""
2270,null,null,"""Sample 56700 training sample - Puma sweaters and sweaters"""
2271,null,null,"""Sample 56700 training sample - Bata socks and pants"""
2272,null,null,"""Sample 56800 training sample - Nike hoodies and football"""
2273,null,null,"""Sample 56800 training sample - Adidas football and socks"""
2274,null,null,"""Sample 56800 training sample - Puma shoes and shoes"""
2275,null,null,"""Sample 56800 training sample - Bata pants and shoes"""
2276,null,null,"""Sample 56900 training sample - Nike tshirts and pants"""
2277,null,null,"""Sample 56900 training sample - Adidas shoes and pants"""
2278,null,null,"""Sample 56900 training sample - Puma sweaters and sweaters"""
2279,null,null,"""Sample 56900 training sample - Bata hoodies and shoes"""
2280,null,null,"""Sample 57000 training sample - Nike pants and tshirts"""
2281,null,null,"""Sample 57000 training sample - Adidas jeans and shoes"""
2282,null,null,"""Sample 57000 training sample - Puma football and hoodies"""
2283,null,null,"""Sample 57000 training sample - Bata tshirts and tshirts"""
2284,null,null,"""Sample 57100 training sample - Nike pants and hoodies"""
2285,null,null,"""Sample 57100 training sample - Adidas sweaters and sweaters"""
2286,null,null,"""Sample 57100 training sample - Puma pants and pants"""
2287,null,null,"""Sample 57100 training sample - Bata jeans and socks"""
2288,null,null,"""Sample 57200 training sample - Nike sweaters and jeans"""
2289,null,null,"""Sample 57200 training sample - Adidas hoodies and football"""
2290,null,null,"""Sample 57200 training sample - Puma tshirts and football"""
2291,null,null,"""Sample 57200 training sample - Bata jeans and pants"""
2292,null,null,"""Sample 57300 training sample - Nike shoes and socks"""
2293,null,null,"""Sample 57300 training sample - Adidas jeans and shoes"""
2294,null,null,"""Sample 57300 training sample - Puma hoodies and hoodies"""
2295,null,null,"""Sample 57300 training sample - Bata socks and socks"""
2296,null,null,"""Sample 57400 training sample - Nike jeans and sweaters"""
2297,null,null,"""Sample 57400 training sample - Adidas shoes and socks"""
2298,null,null,"""Sample 57400 training sample - Puma shoes and pants"""
2299,null,null,"""Sample 57400 training sample - Bata shoes and hoodies"""
2300,null,null,"""Sample 57500 training sample - Nike tshirts and hoodies"""
2301,null,null,"""Sample 57500 training sample - Adidas sweaters and tshirts"""
2302,null,null,"""Sample 57500 training sample - Puma shoes and socks"""
2303,null,null,"""Sample 57500 training sample - Bata football and jeans"""
2304,null,null,"""Sample 57600 training sample - Nike sweaters and socks"""
2305,null,null,"""Sample 57600 training sample - Adidas pants and socks"""
2306,null,null,"""Sample 57600 training sample - Puma tshirts and tshirts"""
2307,null,null,"""Sample 57600 training sample - Bata hoodies and jeans"""
2308,null,null,"""Sample 57700 training sample - Nike football and shoes"""
2309,null,null,"""Sample 57700 training sample - Adidas socks and pants"""
2310,null,null,"""Sample 57700 training sample - Puma jeans and socks"""
2311,null,null,"""Sample 57700 training sample - Bata socks and tshirts"""
2312,null,null,"""Sample 57800 training sample - Nike tshirts and football"""
2313,null,null,"""Sample 57800 training sample - Adidas sweaters and football"""
2314,null,null,"""Sample 57800 training sample - Puma socks and sweaters"""
2315,null,null,"""Sample 57800 training sample - Bata sweaters and sweaters"""
2316,null,null,"""Sample 57900 training sample - Nike jeans and pants"""
2317,null,null,"""Sample 57900 training sample - Adidas socks and hoodies"""
2318,null,null,"""Sample 57900 training sample - Puma jeans and jeans"""
2319,null,null,"""Sample 57900 training sample - Bata socks and socks"""
2320,null,null,"""Sample 58000 training sample - Nike hoodies and hoodies"""
2321,null,null,"""Sample 58000 training sample - Adidas sweaters and hoodies"""
2322,null,null,"""Sample 58000 training sample - Puma hoodies and shoes"""
2323,null,null,"""Sample 58000 training sample - Bata pants and tshirts"""
2324,null,null,"""Sample 58100 training sample - Nike hoodies and football"""
2325,null,null,"""Sample 58100 training sample - Adidas tshirts and football"""
2326,null,null,"""Sample 58100 training sample - Puma shoes and sweaters"""
2327,null,null,"""Sample 58100 training sample - Bata sweaters and hoodies"""
2328,null,null,"""Sample 58200 training sample - Nike tshirts and jeans"""
2329,null,null,"""Sample 58200 training sample - Adidas jeans and shoes"""
2330,null,null,"""Sample 58200 training sample - Puma sweaters and tshirts"""
2331,null,null,"""Sample 58200 training sample - Bata pants and shoes"""
2332,null,null,"""Sample 58300 training sample - Nike hoodies and jeans"""
2333,null,null,"""Sample 58300 training sample - Adidas pants and football"""
2334,null,null,"""Sample 58300 training sample - Puma football and shoes"""
2335,null,null,"""Sample 58300 training sample - Bata hoodies and sweaters"""
2336,null,null,"""Sample 58400 training sample - Nike sweaters and sweaters"""
2337,null,null,"""Sample 58400 training sample - Adidas pants and football"""
2338,null,null,"""Sample 58400 training sample - Puma tshirts and shoes"""
2339,null,null,"""Sample 58400 training sample - Bata socks and shoes"""
2340,null,null,"""Sample 58500 training sample - Nike pants and tshirts"""
2341,null,null,"""Sample 58500 training sample - Adidas shoes and pants"""
2342,null,null,"""Sample 58500 training sample - Puma sweaters and pants"""
2343,null,null,"""Sample 58500 training sample - Bata shoes and football"""
2344,null,null,"""Sample 58600 training sample - Nike shoes and jeans"""
2345,null,null,"""Sample 58600 training sample - Adidas socks and pants"""
2346,null,null,"""Sample 58600 training sample - Puma hoodies and jeans"""
2347,null,null,"""Sample 58600 training sample - Bata shoes and pants"""
2348,null,null,"""Sample 58700 training sample - Nike socks and sweaters"""
2349,null,null,"""Sample 58700 training sample - Adidas socks and jeans"""
2350,null,null,"""Sample 58700 training sample - Puma hoodies and football"""
2351,null,null,"""Sample 58700 training sample - Bata jeans and tshirts"""
2352,null,null,"""Sample 58800 training sample - Nike sweaters and football"""
2353,null,null,"""Sample 58800 training sample - Adidas shoes and shoes"""
2354,null,null,"""Sample 58800 training sample - Puma sweaters and pants"""
2355,null,null,"""Sample 58800 training sample - Bata hoodies and football"""
2356,null,null,"""Sample 58900 training sample - Nike socks and tshirts"""
2357,null,null,"""Sample 58900 training sample - Adidas shoes and hoodies"""
2358,null,null,"""Sample 58900 training sample - Puma hoodies and hoodies"""
2359,null,null,"""Sample 58900 training sample - Bata pants and sweaters"""
2360,null,null,"""Sample 59000 training sample - Nike pants and shoes"""
2361,null,null,"""Sample 59000 training sample - Adidas pants and socks"""
2362,null,null,"""Sample 59000 training sample - Puma shoes and pants"""
2363,null,null,"""Sample 59000 training sample - Bata sweaters and tshirts"""
2364,null,null,"""Sample 59100 training sample - Nike hoodies and socks"""
2365,null,null,"""Sample 59100 training sample - Adidas tshirts and jeans"""
2366,null,null,"""Sample 59100 training sample - Puma socks and sweaters"""
2367,null,null,"""Sample 59100 training sample - Bata socks and sweaters"""
2368,null,null,"""Sample 59200 training sample - Nike tshirts and socks"""
2369,null,null,"""Sample 59200 training sample - Adidas pants and hoodies"""
2370,null,null,"""Sample 59200 training sample - Puma football and tshirts"""
2371,null,null,"""Sample 59200 training sample - Bata sweaters and tshirts"""
2372,null,null,"""Sample 59300 training sample - Nike sweaters and tshirts"""
2373,null,null,"""Sample 59300 training sample - Adidas pants and tshirts"""
2374,null,null,"""Sample 59300 training sample - Puma socks and tshirts"""
2375,null,null,"""Sample 59300 training sample - Bata tshirts and hoodies"""
2376,null,null,"""Sample 59400 training sample - Nike jeans and jeans"""
2377,null,null,"""Sample 59400 training sample - Adidas tshirts and hoodies"""
2378,null,null,"""Sample 59400 training sample - Puma tshirts and shoes"""
2379,null,null,"""Sample 59400 training sample - Bata hoodies and socks"""
2380,null,null,"""Sample 59500 training sample - Nike socks and pants"""
2381,null,null,"""Sample 59500 training sample - Adidas football and pants"""
2382,null,null,"""Sample 59500 training sample - Puma tshirts and sweaters"""
2383,null,null,"""Sample 59500 training sample - Bata jeans and tshirts"""
2384,null,null,"""Sample 59600 training sample - Nike tshirts and shoes"""
2385,null,null,"""Sample 59600 training sample - Adidas pants and sweaters"""
2386,null,null,"""Sample 59600 training sample - Puma sweaters and sweaters"""
2387,null,null,"""Sample 59600 training sample - Bata shoes and hoodies"""
2388,null,null,"""Sample 59700 training sample - Nike jeans and football"""
2389,null,null,"""Sample 59700 training sample - Adidas tshirts and football"""
2390,null,null,"""Sample 59700 training sample - Puma hoodies and tshirts"""
2391,null,null,"""Sample 59700 training sample - Bata socks and football"""
2392,null,null,"""Sample 59800 training sample - Nike football and tshirts"""
2393,null,null,"""Sample 59800 training sample - Adidas tshirts and sweaters"""
2394,null,null,"""Sample 59800 training sample - Puma sweaters and shoes"""
2395,null,null,"""Sample 59800 training sample - Bata socks and shoes"""
2396,null,null,"""Sample 59900 training sample - Nike pants and socks"""
2397,null,null,"""Sample 59900 training sample - Adidas sweaters and sweaters"""
2398,null,null,"""Sample 59900 training sample - Puma sweaters and jeans"""
2399,null,null,"""Sample 59900 training sample - Bata tshirts and football"""
2400,null,null,"""Sample 60000 training sample - Nike football and hoodies"""
2401,null,null,"""Sample 60000 training sample - Adidas football and sweaters"""
2402,null,null,"""Sample 60000 training sample - Puma socks and socks"""
2403,null,null,"""Sample 60000 training sample - Bata shoes and socks"""
2404,null,null,"""Sample 60100 training sample - Nike hoodies and socks"""
2405,null,null,"""Sample 60100 training sample - Adidas shoes and jeans"""
2406,null,null,"""Sample 60100 training sample - Puma football and football"""
2407,null,null,"""Sample 60100 training sample - Bata shoes and sweaters"""
2408,null,null,"""Sample 60200 training sample - Nike socks and shoes"""
2409,null,null,"""Sample 60200 training sample - Adidas socks and shoes"""
2410,null,null,"""Sample 60200 training sample - Puma sweaters and pants"""
2411,null,null,"""Sample 60200 training sample - Bata football and socks"""
2412,null,null,"""Sample 60300 training sample - Nike pants and pants"""
2413,null,null,"""Sample 60300 training sample - Adidas football and tshirts"""
2414,null,null,"""Sample 60300 training sample - Puma socks and pants"""
2415,null,null,"""Sample 60300 training sample - Bata shoes and tshirts"""
2416,null,null,"""Sample 60400 training sample - Nike football and football"""
2417,null,null,"""Sample 60400 training sample - Adidas jeans and jeans"""
2418,null,null,"""Sample 60400 training sample - Puma tshirts and tshirts"""
2419,null,null,"""Sample 60400 training sample - Bata socks and socks"""
2420,null,null,"""Sample 60500 training sample - Nike hoodies and football"""
2421,null,null,"""Sample 60500 training sample - Adidas shoes and tshirts"""
2422,null,null,"""Sample 60500 training sample - Puma football and sweaters"""
2423,null,null,"""Sample 60500 training sample - Bata football and jeans"""
2424,null,null,"""Sample 60600 training sample - Nike pants and hoodies"""
2425,null,null,"""Sample 60600 training sample - Adidas tshirts and jeans"""
2426,null,null,"""Sample 60600 training sample - Puma jeans and jeans"""
2427,null,null,"""Sample 60600 training sample - Bata football and hoodies"""
2428,null,null,"""Sample 60700 training sample - Nike jeans and socks"""
2429,null,null,"""Sample 60700 training sample - Adidas tshirts and socks"""
2430,null,null,"""Sample 60700 training sample - Puma socks and shoes"""
2431,null,null,"""Sample 60700 training sample - Bata tshirts and hoodies"""
2432,null,null,"""Sample 60800 training sample - Nike tshirts and tshirts"""
2433,null,null,"""Sample 60800 training sample - Adidas tshirts and tshirts"""
2434,null,null,"""Sample 60800 training sample - Puma shoes and socks"""
2435,null,null,"""Sample 60800 training sample - Bata pants and pants"""
2436,null,null,"""Sample 60900 training sample - Nike football and pants"""
2437,null,null,"""Sample 60900 training sample - Adidas tshirts and jeans"""
2438,null,null,"""Sample 60900 training sample - Puma tshirts and sweaters"""
2439,null,null,"""Sample 60900 training sample - Bata shoes and pants"""
2440,null,null,"""Sample 61000 training sample - Nike shoes and football"""
2441,null,null,"""Sample 61000 training sample - Adidas football and football"""
2442,null,null,"""Sample 61000 training sample - Puma shoes and football"""
2443,null,null,"""Sample 61000 training sample - Bata sweaters and sweaters"""
2444,null,null,"""Sample 61100 training sample - Nike football and football"""
2445,null,null,"""Sample 61100 training sample - Adidas socks and football"""
2446,null,null,"""Sample 61100 training sample - Puma jeans and shoes"""
2447,null,null,"""Sample 61100 training sample - Bata sweaters and pants"""
2448,null,null,"""Sample 61200 training sample - Nike sweaters and shoes"""
2449,null,null,"""Sample 61200 training sample - Adidas tshirts and tshirts"""
2450,null,null,"""Sample 61200 training sample - Puma shoes and hoodies"""
2451,null,null,"""Sample 61200 training sample - Bata shoes and tshirts"""
2452,null,null,"""Sample 61300 training sample - Nike shoes and pants"""
2453,null,null,"""Sample 61300 training sample - Adidas hoodies and jeans"""
2454,null,null,"""Sample 61300 training sample - Puma shoes and jeans"""
2455,null,null,"""Sample 61300 training sample - Bata socks and tshirts"""
2456,null,null,"""Sample 61400 training sample - Nike tshirts and pants"""
2457,null,null,"""Sample 61400 training sample - Adidas tshirts and football"""
2458,null,null,"""Sample 61400 training sample - Puma hoodies and shoes"""
2459,null,null,"""Sample 61400 training sample - Bata jeans and pants"""
2460,null,null,"""Sample 61500 training sample - Nike hoodies and hoodies"""
2461,null,null,"""Sample 61500 training sample - Adidas socks and jeans"""
2462,null,null,"""Sample 61500 training sample - Puma socks and jeans"""
2463,null,null,"""Sample 61500 training sample - Bata pants and football"""
2464,null,null,"""Sample 61600 training sample - Nike tshirts and jeans"""
2465,null,null,"""Sample 61600 training sample - Adidas pants and hoodies"""
2466,null,null,"""Sample 61600 training sample - Puma socks and sweaters"""
2467,null,null,"""Sample 61600 training sample - Bata sweaters and shoes"""
2468,null,null,"""Sample 61700 training sample - Nike jeans and jeans"""
2469,null,null,"""Sample 61700 training sample - Adidas football and pants"""
2470,null,null,"""Sample 61700 training sample - Puma socks and hoodies"""
2471,null,null,"""Sample 61700 training sample - Bata pants and hoodies"""
2472,null,null,"""Sample 61800 training sample - Nike tshirts and football"""
2473,null,null,"""Sample 61800 training sample - Adidas football and football"""
2474,null,null,"""Sample 61800 training sample - Puma tshirts and sweaters"""
2475,null,null,"""Sample 61800 training sample - Bata pants and sweaters"""
2476,null,null,"""Sample 61900 training sample - Nike shoes and jeans"""
2477,null,null,"""Sample 61900 training sample - Adidas shoes and football"""
2478,null,null,"""Sample 61900 training sample - Puma jeans and sweaters"""
2479,null,null,"""Sample 61900 training sample - Bata socks and socks"""
2480,null,null,"""Sample 62000 training sample - Nike shoes and hoodies"""
2481,null,null,"""Sample 62000 training sample - Adidas hoodies and sweaters"""
2482,null,null,"""Sample 62000 training sample - Puma shoes and sweaters"""
2483,null,null,"""Sample 62000 training sample - Bata pants and pants"""
2484,null,null,"""Sample 62100 training sample - Nike jeans and pants"""
2485,null,null,"""Sample 62100 training sample - Adidas pants and hoodies"""
2486,null,null,"""Sample 62100 training sample - Puma shoes and jeans"""
2487,null,null,"""Sample 62100 training sample - Bata hoodies and hoodies"""
2488,null,null,"""Sample 62200 training sample - Nike socks and shoes"""
2489,null,null,"""Sample 62200 training sample - Adidas tshirts and sweaters"""
2490,null,null,"""Sample 62200 training sample - Puma hoodies and hoodies"""
2491,null,null,"""Sample 62200 training sample - Bata football and football"""
2492,null,null,"""Sample 62300 training sample - Nike shoes and tshirts"""
2493,null,null,"""Sample 62300 training sample - Adidas football and tshirts"""
2494,null,null,"""Sample 62300 training sample - Puma football and hoodies"""
2495,null,null,"""Sample 62300 training sample - Bata football and socks"""
